time;P1.B2004;P1.B2016;P1.B3004;P1.B3005;P1.B4002;P1.B4005;P1.B400B;P1.B4022;P1.FCV01D;P1.FCV01Z;P1.FCV02D;P1.FCV02Z;P1.FCV03D;P1.FCV03Z;P1.FT01;P1.FT01Z;P1.FT02;P1.FT02Z;P1.FT03;P1.FT03Z;P1.LCV01D;P1.LCV01Z;P1.LIT01;P1.PCV01D;P1.PCV01Z;P1.PCV02D;P1.PCV02Z;P1.PIT01;P1.PIT02;P1.TIT01;P1.TIT02;P2.24Vdc;P2.Auto;P2.Emgy;P2.On;P2.SD01;P2.SIT01;P2.TripEx;P2.VT01e;P2.VXT02;P2.VXT03;P2.VYT02;P2.VYT03;P3.LCP01D;P3.LCV01D;P3.LH;P3.LL;P3.LT01;P4.HT_FD;P4.HT_LD;P4.HT_PO;P4.HT_PS;P4.LD;P4.ST_FD;P4.ST_LD;P4.ST_PO;P4.ST_PS;P4.ST_PT01;P4.ST_TT01;attack;attack.P1;attack.P2;attack.P3
2019-10-29 11:00:39+09:00;0.09820;1.51450;461.98830;1099.73630;32.00000;0.00000;65.74280;36.04090;9.20100;8.83640;100.00000;96.39890;53.02970;53.48360;176.84940;839.60720;12.05440;66.73570;304.83250;1101.95540;12.95440;13.45980;464.35650;84.92010;86.29760;12.00000;11.62870;1.39860;0.18940;36.41360;37.51220;28.02470;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.77930;-3.77440;-1.69450;0.17450;1.29650;168.00000;15584.00000;70.00000;10.00000;29.42350;-0.00020;73.14090;72.68150;0.00000;441.20730;-0.00040;365.70460;364.78230;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:40+09:00;0.09820;1.51550;461.98830;1099.73630;32.00000;0.00000;66.73570;36.04320;9.18000;8.83640;100.00000;96.36080;52.99910;53.48360;173.41620;833.95390;12.62670;62.76320;305.21390;1100.67990;13.00570;13.45980;464.25430;84.97160;86.32050;12.00000;11.62870;1.39860;0.19170;36.41360;37.49690;28.02990;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.83890;-4.23020;-2.06050;-0.39980;1.21830;160.00000;15600.00000;70.00000;10.00000;29.33300;0.00000;73.16990;72.75390;0.00000;438.62120;0.00150;365.12590;364.31210;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:41+09:00;0.09820;1.52050;461.98830;1099.73630;32.00000;0.00000;66.73570;36.05580;9.22200;8.83640;100.00000;96.34550;52.99280;53.48360;178.37520;842.21660;12.05440;65.74280;305.21390;1101.31770;12.98460;13.45980;464.35650;85.03430;86.32050;12.00000;11.62870;1.39940;0.19320;36.42880;37.49690;28.02290;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.75320;-4.87300;-2.23500;-0.12600;1.64360;152.00000;15600.00000;70.00000;10.00000;29.29330;-0.00020;73.19160;72.79010;0.00000;442.31040;-0.00040;368.14600;365.75890;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:42+09:00;0.09820;1.51800;461.98830;1099.73630;32.00000;0.00000;62.76320;36.04970;9.15510;8.83640;100.00000;96.34550;52.94630;53.48360;174.36980;834.38890;13.77100;62.76320;305.78610;1101.31770;12.95390;13.45980;464.30540;85.11520;86.32050;12.00000;11.62870;1.39860;0.19320;36.45940;37.49690;28.02030;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64210;-4.75780;-1.95920;0.58180;1.94300;136.00000;15632.00000;70.00000;10.00000;29.24990;-0.00040;73.29280;72.79010;0.00000;445.00510;-0.00200;370.73210;366.73540;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:43+09:00;0.09820;1.52510;461.98830;1099.73630;32.00000;0.00950;65.74280;36.06720;9.18170;8.83640;100.00000;96.34550;52.89590;53.48360;174.56050;845.69550;12.24520;71.70110;306.35830;1102.27440;12.90890;13.46740;464.35650;85.16690;86.32050;12.00000;11.62870;1.39940;0.18780;36.42880;37.49690;28.02120;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.68590;-4.10330;-1.64060;0.77720;1.73120;128.00000;15664.00000;70.00000;10.00000;29.02920;-0.00020;73.48090;72.84430;0.00000;446.54220;-0.00120;373.11930;367.29600;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:44+09:00;0.09820;1.53180;461.98830;1099.73630;32.00000;0.00000;62.76320;36.08400;9.02520;8.83640;100.00000;96.37600;52.97570;53.48360;174.56050;836.56320;13.00810;63.75650;305.02320;1103.23110;12.84370;13.45980;464.30540;85.25950;86.32050;12.00000;11.62870;1.40010;0.19240;36.42880;37.51220;28.02730;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.78010;-3.78220;-1.70130;0.16920;1.28680;128.00000;15680.00000;70.00000;10.00000;28.72900;-0.00020;73.65450;72.98900;0.00000;447.97090;-0.00170;372.70320;367.96510;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:45+09:00;0.09820;1.53480;461.98830;1099.73630;32.00000;0.00000;71.70110;36.09160;9.12390;8.83640;100.00000;96.37600;53.01090;53.48360;172.84390;836.99800;12.24520;67.72900;304.45100;1100.99880;12.92120;13.45980;464.35650;85.35360;86.32050;12.00000;11.62870;1.39940;0.19390;36.41360;37.49690;28.02200;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.83800;-4.23620;-2.05830;-0.39320;1.22950;120.00000;15712.00000;70.00000;10.00000;28.06350;-0.00040;73.84980;73.06130;0.00000;451.51550;0.00020;377.65840;369.62890;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:46+09:00;0.09820;1.53640;461.98830;1099.73630;32.00000;0.00000;63.75650;36.09540;9.04100;8.83640;100.00000;96.43710;53.02300;53.48360;175.32350;836.99800;12.05440;63.75650;304.26020;1100.04210;12.93890;13.45980;464.35650;85.43940;86.32050;12.00000;11.62870;1.39860;0.18940;36.42880;37.51220;28.02290;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.75300;-4.87300;-2.24020;-0.12740;1.63930;120.00000;15760.00000;70.00000;10.00000;27.80310;-0.00020;74.07410;73.16980;0.00000;450.79210;-0.00130;378.65310;370.53310;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:47+09:00;0.09820;1.54020;461.98830;1099.73630;32.00000;0.00000;67.72900;36.10500;9.08270;8.83640;100.00000;96.36080;53.13020;53.48360;174.56050;833.08410;12.81740;62.76320;302.73440;1099.72300;12.94240;13.45980;464.30540;85.51920;86.32050;12.00000;11.62870;1.39860;0.19010;36.44410;37.51220;28.01860;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64270;-4.73900;-1.94950;0.58580;1.94350;112.00000;15792.00000;70.00000;10.00000;27.66200;-0.00020;74.31280;73.35060;0.00000;454.19200;0.00170;377.00740;371.20220;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:48+09:00;0.09820;1.54570;461.98830;1099.73630;32.00000;0.00000;63.75650;36.11870;9.07840;8.83640;100.00000;96.35310;52.96640;53.48360;175.13280;838.73750;12.43590;66.73570;305.21390;1097.17190;13.04650;13.45980;464.35650;85.60810;86.32050;12.00000;11.62870;1.39860;0.19090;36.42880;37.49690;28.02210;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.68690;-4.09280;-1.64230;0.76950;1.72100;104.00000;15824.00000;70.00000;10.00000;27.49930;-0.00020;74.60940;73.47730;0.00000;454.51750;0.00200;379.86470;372.23310;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:49+09:00;0.09820;1.54520;461.98830;1099.73630;32.00000;0.00000;62.76320;36.11760;8.99580;8.83640;100.00000;96.35310;52.97340;53.48360;176.65860;838.30270;13.19880;64.74950;305.02320;1100.99880;12.87120;13.45980;464.40760;85.70770;86.31290;12.00000;11.62870;1.39860;0.19780;36.42880;37.49690;28.02990;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.78070;-3.78260;-1.71150;0.16030;1.28470;96.00000;15872.00000;70.00000;10.00000;27.40520;-0.00020;74.87700;73.65810;0.00000;458.04400;-0.00070;382.05300;372.99260;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:50+09:00;0.09820;1.54920;461.98830;1099.73630;32.00000;0.00000;66.73570;36.12750;9.00630;8.83640;100.00000;96.38370;52.83440;53.48360;170.93660;838.30270;12.81740;68.72190;306.93050;1100.99880;12.86130;13.45980;464.25430;85.77880;86.32050;12.00000;11.62870;1.39940;0.19390;36.42880;37.49690;28.01870;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.83640;-4.23810;-2.06690;-0.38890;1.23400;96.00000;15904.00000;70.00000;10.00000;27.33650;-0.00020;75.11580;73.85710;0.00000;458.89400;0.00080;383.06570;374.22240;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:51+09:00;0.09820;1.55600;461.98830;1099.73630;32.00000;0.00000;64.74950;36.14460;8.92310;8.84400;100.00000;96.36840;53.05770;53.48360;176.84940;841.78160;12.24520;66.73570;303.49730;1104.18790;12.74320;13.45980;464.30540;85.86890;86.29760;12.00000;11.62870;1.40240;0.19320;36.44410;37.48170;28.02640;1.00000;0.00000;1.00000;0.00000;791.00000;0.00000;11.75180;-4.87160;-2.23980;-0.12380;1.64640;88.00000;15952.00000;70.00000;10.00000;27.13040;-0.00020;75.36170;74.01980;0.00000;459.50890;-0.00050;384.45820;375.14470;0.00000;10055.00000;27629.00000;1;1;0;0
2019-10-29 11:00:52+09:00;0.09820;1.55880;461.98830;1099.73630;32.00000;0.00000;68.72190;36.15150;8.93300;8.83640;100.00000;96.36840;53.04950;53.48360;177.04010;828.73540;12.43590;63.75650;303.68800;1098.44750;12.94360;13.45980;464.40760;85.96390;86.43490;12.00000;11.62870;1.40320;0.19010;36.42880;37.49690;28.02290;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64190;-4.74940;-1.95930;0.59100;1.94270;88.00000;16000.00000;70.00000;10.00000;27.06520;-0.00020;75.62930;74.25490;0.00000;460.72050;0.00120;383.98800;376.75420;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:53+09:00;0.09820;1.56380;461.98830;1099.73630;32.00000;0.00000;66.73570;36.16410;8.95920;8.83640;100.00000;96.36080;52.91940;53.48360;176.46790;842.21660;11.86370;64.74950;305.59530;1098.76640;12.91080;13.45980;464.30540;86.05110;87.03770;12.00000;11.62870;1.40010;0.19240;36.42880;37.49690;28.02290;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.68650;-4.09830;-1.64130;0.77060;1.73310;80.00000;16048.00000;70.00000;10.00000;27.00740;-0.00020;75.82460;74.43580;0.00000;462.80020;-0.00390;386.14010;377.74880;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:54+09:00;0.09820;1.56790;461.98830;1099.73630;32.00000;0.00040;63.75650;36.17440;8.92350;8.83640;100.00000;96.35310;52.95070;53.48360;174.36980;842.65140;12.81740;61.77030;305.02320;1101.95540;12.79290;13.45980;464.35650;86.17130;87.70900;12.00000;11.62870;1.39860;0.19170;36.41360;37.48170;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.78200;-3.78250;-1.70900;0.14360;1.27770;72.00000;16096.00000;70.00000;10.00000;26.83740;-0.00020;76.12120;74.63460;0.00000;464.04800;-0.00010;387.42410;378.34560;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:55+09:00;0.09820;1.57920;461.98830;1099.73630;32.00000;0.00000;64.74950;36.20260;8.95060;8.83640;100.00000;96.37600;52.98590;53.48360;177.42160;841.34690;12.81740;66.73570;304.45100;1100.99880;12.80680;13.46740;464.25430;86.28280;87.73190;12.00000;11.62870;1.39940;0.19240;36.42880;37.51220;28.02460;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.83810;-4.25510;-2.07620;-0.40490;1.23510;72.00000;16128.00000;70.00000;10.00000;26.73610;0.00000;76.33830;74.81550;0.00000;465.11500;-0.00140;388.68990;378.76160;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:56+09:00;0.09820;1.57560;461.98830;1099.73630;32.00000;0.00000;61.77030;36.19350;8.85230;8.83640;100.00000;96.36080;53.02480;53.48360;174.36980;836.56320;13.19880;66.73570;303.87880;1100.04210;12.84940;13.45980;464.30540;86.42270;87.73190;12.00000;11.62870;1.39940;0.19170;36.41360;37.48170;28.02030;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.74820;-4.88960;-2.24160;-0.09190;1.66360;72.00000;16176.00000;70.00000;10.00000;26.66740;-0.00020;76.55530;75.05070;0.00000;468.17130;-0.00270;391.58350;380.19020;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:57+09:00;0.09820;1.57940;461.98830;1099.73630;32.00000;0.00000;66.73570;36.20300;8.83140;8.83640;100.00000;96.34550;53.01400;53.48360;174.94200;843.52120;12.43590;68.72190;304.06950;1099.08530;12.87110;13.45980;464.25430;86.49340;87.73190;12.00000;11.62870;1.39940;0.19170;36.42880;37.49690;28.02470;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64260;-4.72720;-1.94290;0.61100;1.94660;64.00000;16224.00000;70.00000;10.00000;26.54800;-0.00020;76.77950;75.23150;0.00000;466.72450;-0.00190;392.05360;381.58280;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:58+09:00;0.09820;1.58550;461.98830;1099.73630;32.00000;0.00940;66.73570;36.21830;8.77900;8.83640;100.00000;96.38370;53.00200;53.48360;173.98830;836.56320;12.24520;64.74950;304.26020;1099.40420;12.86100;13.45980;464.20320;86.60160;87.73190;12.00000;11.62870;1.40240;0.19170;36.41360;37.48170;28.02470;1.00000;0.00000;1.00000;0.00000;791.00000;0.00000;11.69190;-4.06080;-1.63800;0.74880;1.69810;64.00000;16272.00000;70.00000;10.00000;26.44680;0.00000;76.99650;75.50270;0.00000;469.25630;0.00040;389.54000;381.98060;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:00:59+09:00;0.09820;1.59110;461.98830;1099.73630;32.00000;0.00000;68.72190;36.23240;8.82520;8.83640;100.00000;96.35310;52.84130;53.48360;173.79760;837.86770;12.43590;63.75650;306.54910;1099.72300;12.85000;13.45980;464.25430;86.70760;87.73190;12.00000;11.62870;1.40320;0.19170;36.42880;37.48170;28.02300;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.78820;-3.78570;-1.72160;0.12060;1.27610;56.00000;16304.00000;70.00000;10.00000;26.33460;-0.00020;77.21360;75.66550;0.00000;470.17860;-0.00100;392.86750;382.95720;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:00+09:00;0.09820;1.58990;461.98830;1099.73630;32.00000;0.00000;64.74950;36.22930;8.81590;8.83640;100.00000;96.37600;52.78590;53.48360;177.04010;835.69340;13.77100;64.74950;307.12120;1103.55000;12.67830;13.45980;464.04980;86.82480;87.73190;12.00000;11.62870;1.40470;0.18780;36.42880;37.48170;28.02200;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.83470;-4.28770;-2.09340;-0.40500;1.25440;56.00000;16352.00000;70.00000;10.00000;26.24060;-0.00020;77.41610;75.84640;0.00000;470.48610;-0.00020;392.23450;383.89750;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:01+09:00;0.09820;1.59430;461.98830;1099.73630;32.00000;0.00000;63.75650;36.24040;8.78020;8.83640;100.00000;96.35310;52.92750;53.48360;177.23080;835.25840;13.77100;71.70110;304.83250;1104.50670;12.65040;13.45980;464.04980;86.90430;87.73190;12.00000;11.62870;1.40170;0.19390;36.42880;37.48170;28.02130;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.74170;-4.89170;-2.23150;-0.06850;1.68790;48.00000;16400.00000;70.00000;10.00000;26.13930;-0.00020;77.61140;76.04530;0.00000;471.82430;-0.00070;394.11540;385.21770;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:02+09:00;0.09820;1.59770;461.98830;1099.73630;32.00000;0.00600;64.74950;36.24880;8.64970;8.83640;100.00000;96.35310;52.81660;53.48360;168.83850;842.65140;12.62670;71.70110;306.35830;1100.67990;12.78110;13.45980;463.99870;87.03620;87.73190;12.00000;11.62870;1.39940;0.18940;36.41360;37.48170;28.01690;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64070;-4.69600;-1.92430;0.63230;1.95150;48.00000;16432.00000;70.00000;10.00000;26.00190;0.00000;77.77780;76.20810;0.00000;472.90940;-0.00080;393.59090;385.70600;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:03+09:00;0.09820;1.60370;461.98830;1099.73630;32.00000;0.00000;71.70110;36.26370;8.63030;8.84400;100.00000;96.35310;52.80260;53.48360;172.46240;843.08620;12.81740;65.74280;306.35830;1103.23110;12.67530;12.62820;464.10100;87.16210;87.73190;12.00000;11.62870;1.40620;0.19240;36.42880;37.48170;28.02380;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.69430;-4.02600;-1.62790;0.73910;1.68520;48.00000;16480.00000;70.00000;10.00000;25.91510;0.00000;77.95140;76.46120;0.00000;473.16260;-0.00010;394.13340;386.19430;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:04+09:00;0.09820;1.60520;461.98830;1099.73630;32.00000;0.00350;71.70110;36.26750;8.69920;8.83640;100.00000;96.37600;53.01630;53.48360;172.08100;823.95170;12.24520;66.73570;303.11580;1103.23110;12.63860;12.51370;464.15210;87.25650;87.89220;12.00000;11.62870;1.41160;0.19010;36.41360;37.46640;28.02290;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.80060;-3.80350;-1.75640;0.04650;1.24680;48.00000;16512.00000;70.00000;10.00000;25.85720;0.00000;78.14670;76.64210;0.00000;474.97110;0.00160;397.24390;386.46560;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:05+09:00;0.09820;1.60790;461.98830;1099.73630;32.00000;0.00000;65.74280;36.27430;8.66460;8.83640;100.00000;96.36080;52.95710;53.48360;171.31810;832.21430;13.00810;63.75650;304.06950;1097.80970;12.83060;12.49850;463.99870;87.33520;88.96030;12.00000;11.62870;1.41460;0.19240;36.42880;37.48170;28.02550;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.83050;-4.36320;-2.12820;-0.41770;1.28040;40.00000;16544.00000;70.00000;10.00000;25.70890;0.00000;78.31310;76.84100;0.00000;474.33810;-0.00060;395.74290;387.89420;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:06+09:00;0.09820;1.60580;461.98830;1099.73630;32.00000;0.00000;66.73570;36.26900;8.68910;8.83640;100.00000;96.42940;52.81100;53.48360;171.69950;831.34470;13.00810;67.72900;306.16760;1099.40420;12.79110;12.49850;464.10100;87.43040;89.03660;12.00000;11.62870;1.41540;0.19010;36.42880;37.48170;28.02290;1.00000;0.00000;1.00000;0.00000;794.00000;0.00000;11.73420;-4.91000;-2.22140;-0.02050;1.71690;40.00000;16592.00000;70.00000;10.00000;25.62930;0.00000;78.46500;77.00380;0.00000;475.29660;0.00100;394.69400;388.90700;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:07+09:00;0.09820;1.61370;461.98830;1099.73630;32.00000;0.02090;63.75650;36.28880;8.60620;8.83640;100.00000;96.35310;52.90550;53.48360;170.36440;829.60520;13.00810;67.72900;304.64170;1102.91220;12.62630;12.49850;463.89650;87.51180;89.03660;12.00000;11.62870;1.41620;0.18860;36.41360;37.48170;28.02290;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.64350;-4.63460;-1.88460;0.68110;1.93940;40.00000;16640.00000;70.00000;10.00000;25.52810;-0.00020;78.58800;77.11220;0.00000;478.71450;-0.00360;400.44490;390.17290;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:08+09:00;0.09820;1.61420;461.98830;1099.73630;32.00000;0.00000;67.72900;36.29000;8.59550;8.83640;100.00000;96.35310;52.91640;53.48360;170.93660;830.47500;12.05440;67.72900;304.45100;1100.36100;12.74470;12.49080;463.94760;87.64460;89.03660;12.00000;11.62870;1.41540;0.19470;36.42880;37.48170;28.01860;1.00000;0.00000;1.00000;0.00000;791.00000;0.00000;11.70060;-3.98060;-1.62240;0.69860;1.64540;32.00000;16672.00000;70.00000;10.00000;25.39790;0.00000;78.71090;77.32930;0.00000;476.20080;-0.00340;398.34710;389.75690;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:09+09:00;0.09820;1.62490;461.98830;1099.73630;32.00000;0.03020;67.72900;36.31670;8.56390;8.83640;100.00000;96.34550;52.76780;53.48360;169.60140;827.43080;12.81740;62.76320;306.54910;1100.04210;12.74100;12.50610;463.79430;87.74980;89.03660;12.00000;11.62870;1.41460;0.18940;36.41360;37.48170;28.02210;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.81570;-3.83160;-1.79570;-0.04680;1.21180;32.00000;16688.00000;70.00000;10.00000;25.35810;-0.00020;78.87730;77.56430;0.00000;478.35280;-0.00190;397.15350;390.60690;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:10+09:00;0.09820;1.62560;461.98830;1099.73630;32.00000;0.02250;67.72900;36.31860;8.63660;8.83640;100.00000;96.34550;52.72580;53.48360;170.74580;828.73540;13.19880;66.73570;306.93050;1103.55000;12.61600;12.50610;463.79430;87.90930;89.03660;12.00000;11.62870;1.41540;0.19090;36.41360;37.48170;28.02210;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.82350;-4.44740;-2.16280;-0.41570;1.31420;32.00000;16720.00000;70.00000;10.00000;25.23510;-0.00010;79.00030;77.61870;0.00000;477.32200;0.00100;398.22050;391.49310;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:11+09:00;0.09820;1.62720;461.98830;1099.73630;32.00000;0.01700;62.76320;36.32240;8.55040;8.83640;100.00000;96.36840;52.76160;53.48360;168.64780;825.69130;12.24520;68.72190;306.16760;1104.18790;12.57000;12.50610;463.69200;88.01440;89.03660;12.00000;11.62870;1.41540;0.19320;36.41360;37.46640;28.02640;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.71870;-4.92660;-2.20070;0.06700;1.76880;32.00000;16752.00000;70.00000;10.00000;25.11570;0.00000;79.12330;77.79950;0.00000;478.55180;0.00100;398.83540;392.08980;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:12+09:00;0.09820;1.62560;461.98830;1099.73630;32.00000;0.00390;66.73570;36.31860;8.49540;8.83640;100.00000;96.35310;52.98990;53.48360;166.74040;823.51700;12.62670;63.75650;302.73440;1097.17190;12.61630;12.50610;463.74310;88.12750;89.06710;12.00000;11.62870;1.41620;0.19170;36.41360;37.48170;28.02120;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64760;-4.54350;-1.82620;0.72990;1.92780;32.00000;16784.00000;70.00000;10.00000;25.01810;0.00000;79.21730;77.99840;0.00000;478.73270;0.00360;399.39600;392.95790;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:13+09:00;0.09820;1.62720;461.98830;1099.73630;32.00000;0.01440;68.72190;36.32240;8.54610;8.83640;100.00000;96.35310;52.83950;53.48360;168.26630;819.16810;14.34330;65.74280;305.02320;1100.99880;12.82470;12.50610;463.69200;88.22140;89.15100;12.00000;11.62870;1.41920;0.19470;36.39830;37.46640;28.02380;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.71090;-3.92030;-1.61800;0.63440;1.58340;32.00000;16816.00000;70.00000;10.00000;24.91680;0.00000;79.31860;78.10690;0.00000;478.75070;-0.00070;399.63110;393.08450;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:14+09:00;0.09820;1.62870;461.98830;1099.73630;32.00000;0.00000;63.75650;36.32620;8.50000;8.83640;100.00000;96.36080;52.92820;53.48360;169.79210;822.64720;12.81740;74.68060;303.68800;1098.76640;12.68220;12.50610;463.53860;88.31810;89.15860;12.00000;11.62870;1.42000;0.18940;36.41360;37.48170;28.02460;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.82270;-3.85090;-1.81020;-0.07330;1.21180;24.00000;16832.00000;70.00000;10.00000;24.82280;0.00000;79.39820;78.26970;0.00000;478.91350;-0.00040;398.41940;393.71750;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:15+09:00;0.09820;1.63370;461.98830;1099.73630;32.00000;0.00450;65.74280;36.33880;8.33060;8.83640;100.00000;96.35310;52.98560;53.48360;170.36440;826.12610;12.05440;66.73570;302.92510;1097.49070;12.78870;12.50610;463.43640;88.42610;89.15860;12.00000;11.62870;1.42070;0.18940;36.41360;37.46640;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.81770;-4.50150;-2.17880;-0.40830;1.34100;24.00000;16864.00000;70.00000;10.00000;24.76130;0.00000;79.52110;78.34200;0.00000;479.98050;0.00220;400.13750;393.84410;0.00000;10055.00000;27629.00000;1;1;0;0
2019-10-29 11:01:16+09:00;0.09820;1.63650;461.98830;1099.73630;32.00000;0.00420;74.68060;36.34570;8.43530;8.83640;100.00000;96.36080;52.95440;53.48360;170.36440;827.43080;12.81740;62.76320;303.49730;1098.44750;12.85740;12.50610;463.38530;88.55280;89.15100;12.00000;11.62870;1.42000;0.19010;36.41360;37.46640;28.02210;1.00000;0.00000;1.00000;0.00000;795.00000;0.00000;11.70790;-4.92570;-2.16930;0.14030;1.80650;24.00000;16912.00000;70.00000;10.00000;24.62750;0.00000;79.61520;78.46860;0.00000;481.22830;-0.00030;401.78310;394.13340;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:01:17+09:00;0.09820;1.63250;461.98830;1099.73630;32.00000;0.00300;66.73570;36.33580;8.47720;8.83640;100.00000;96.35310;53.01320;53.48360;167.31260;827.43080;13.96180;66.73570;302.73440;1097.17190;12.83220;12.50610;463.38530;88.67770;89.15860;12.00000;11.62870;1.42070;0.19010;36.39830;37.48170;28.02380;1.00000;0.00000;1.00000;0.00000;794.00000;0.00000;11.64980;-4.46540;-1.78210;0.77290;1.91470;24.00000;16928.00000;70.00000;10.00000;24.51900;0.00000;79.68030;78.64950;0.00000;478.91350;0.00020;400.71610;394.94710;0.00000;10053.00000;27629.00000;1;1;0;0
